,epoch,status,utc,pst
310,1643796266000.0,0.0,2022-02-02 10:04:26,2022-02-01 20:34:26
311,1643796326000.0,0.0,2022-02-02 10:05:26,2022-02-01 20:35:26
312,1643796386000.0,0.0,2022-02-02 10:06:26,2022-02-01 20:36:26
313,1643796446000.0,0.0,2022-02-02 10:07:26,2022-02-01 20:37:26
314,1643796506000.0,0.0,2022-02-02 10:08:26,2022-02-01 20:38:26
315,1643796566000.0,0.0,2022-02-02 10:09:26,2022-02-01 20:39:26
316,1643796626000.0,0.0,2022-02-02 10:10:26,2022-02-01 20:40:26
317,1643796686000.0,0.0,2022-02-02 10:11:26,2022-02-01 20:41:26
318,1643796746000.0,0.0,2022-02-02 10:12:26,2022-02-01 20:42:26
319,1643796806000.0,0.0,2022-02-02 10:13:26,2022-02-01 20:43:26
320,1643796866000.0,0.0,2022-02-02 10:14:26,2022-02-01 20:44:26
321,1643796926000.0,0.0,2022-02-02 10:15:26,2022-02-01 20:45:26
322,1643796986000.0,0.0,2022-02-02 10:16:26,2022-02-01 20:46:26
323,1643797046000.0,0.0,2022-02-02 10:17:26,2022-02-01 20:47:26
324,1643797106000.0,0.0,2022-02-02 10:18:26,2022-02-01 20:48:26
325,1643797166000.0,0.0,2022-02-02 10:19:26,2022-02-01 20:49:26
326,1643797226000.0,0.0,2022-02-02 10:20:26,2022-02-01 20:50:26
327,1643797286000.0,0.0,2022-02-02 10:21:26,2022-02-01 20:51:26
328,1643797346000.0,0.0,2022-02-02 10:22:26,2022-02-01 20:52:26
329,1643797406000.0,0.0,2022-02-02 10:23:26,2022-02-01 20:53:26
330,1643797466000.0,0.0,2022-02-02 10:24:26,2022-02-01 20:54:26
331,1643797526000.0,0.0,2022-02-02 10:25:26,2022-02-01 20:55:26
332,1643797586000.0,0.0,2022-02-02 10:26:26,2022-02-01 20:56:26
333,1643797646000.0,0.0,2022-02-02 10:27:26,2022-02-01 20:57:26
334,1643797706000.0,0.0,2022-02-02 10:28:26,2022-02-01 20:58:26
335,1643797766000.0,0.0,2022-02-02 10:29:26,2022-02-01 20:59:26
336,1643797826000.0,0.0,2022-02-02 10:30:26,2022-02-01 21:00:26
337,1643797886000.0,0.0,2022-02-02 10:31:26,2022-02-01 21:01:26
338,1643797946000.0,0.0,2022-02-02 10:32:26,2022-02-01 21:02:26
339,1643798006000.0,0.0,2022-02-02 10:33:26,2022-02-01 21:03:26
340,1643798066000.0,0.0,2022-02-02 10:34:26,2022-02-01 21:04:26
341,1643798126000.0,0.0,2022-02-02 10:35:26,2022-02-01 21:05:26
342,1643798186000.0,0.0,2022-02-02 10:36:26,2022-02-01 21:06:26
343,1643798246000.0,0.0,2022-02-02 10:37:26,2022-02-01 21:07:26
344,1643798306000.0,0.0,2022-02-02 10:38:26,2022-02-01 21:08:26
345,1643798366000.0,0.0,2022-02-02 10:39:26,2022-02-01 21:09:26
346,1643798426000.0,0.0,2022-02-02 10:40:26,2022-02-01 21:10:26
347,1643798486000.0,0.0,2022-02-02 10:41:26,2022-02-01 21:11:26
